SiteID;TS;NOx;NO2;NO;PM10;NVPM10;VPM10;NVPM2.5;PM2.5;VPM2.5;CO;O3;SO2;Loc;Lat;Long
501;1561370400;447.5;119.0;214.0;39.875;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1561377600;142.5;59.25;54.25;43.975;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1561406400;224.5;96.75;83.5;17.55;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1561449600;451.25;91.75;234.5;38.825;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1561485600;225.5;78.25;96.0;18.775;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1561557600;85.25;45.75;25.75;17.6;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1561590000;22.0;14.5;5.0;11.15;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1561701600;12.5;8.75;2.25;9.9;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1561705200;54.75;24.0;20.25;9.9;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1561755600;65.5;41.5;15.75;26.825;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1561849200;123.0;51.5;46.5;5.55;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1562022000;73.1967;37.7156;23.0238;8.85;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1562043600;36.3258;19.9612;10.6792;11.325;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1562083200;199.9997;74.5737;82.2639;15.5;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1562108400;109.7977;46.9519;41.0831;11.325;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1562112000;100.3043;43.1747;37.2555;13.2;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1562148000;241.8165;66.0578;114.5972;28.275;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1562166000;160.1719;73.9829;56.1995;26.025;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1562176800;177.2367;60.3394;76.1598;16.55;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1562198400;91.1434;46.0073;29.4652;16.775;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1562216400;47.9485;29.2336;12.1922;13.875;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1562259600;289.8903;99.8962;123.9691;20.225;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1562274000;234.2271;97.4334;89.3787;7.05;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1562389200;95.6473;44.7653;33.1764;21.9;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1562418000;189.142;68.9307;78.6393;24.775;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1562454000;119.646;35.3483;54.965;9.3;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1562533200;163.2202;64.311;64.5523;13.65;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1562605200;127.0835;57.9009;45.034;26.025;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1562619600;179.1768;73.7981;68.7554;18.575;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1562623200;164.8203;70.5128;61.3469;13.65;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1562641200;38.4476;20.0919;11.9726;9.9;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1562644800;26.1077;12.0838;9.1454;11.35;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1562659200;459.8097;111.9429;227.4999;28.5;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1562666400;430.3231;109.6287;209.5299;34.725;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1562713200;132.6329;51.4686;52.9206;11.375;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1562731200;38.2171;18.2814;13.0014;8.05;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1562749200;313.7243;69.0073;159.5668;31.2;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1562774400;186.5229;74.6385;72.9495;23.55;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1562781600;206.1771;75.6861;85.0738;14.675;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1562814000;32.9758;15.9726;11.0886;17.95;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1562846400;309.5126;78.9671;150.127;30.4;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1562900400;30.9007;14.603;10.6224;8.675;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1562932800;167.2853;69.2474;63.9226;31.175;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1562976000;73.5335;33.5803;25.9965;7.05;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1563001200;92.4566;31.059;39.613;14.225;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1563037200;188.2049;62.5632;81.9203;19.0;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1563102000;55.6049;20.8856;22.7363;18.575;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1563116400;70.1006;36.4778;21.9673;22.275;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1563138000;36.2493;21.9491;9.3199;5.825;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1563148800;61.9714;30.2674;20.6711;13.8;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1563181200;209.678;55.3191;100.6461;19.45;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1563184800;136.4813;36.6031;65.126;15.7;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1563271200;311.1999;86.0965;146.7802;35.525;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1563300000;303.058;119.4133;119.7397;22.525;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1563339600;53.4767;28.3326;16.3856;25.175;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1563390000;243.8214;72.4391;111.7492;24.375;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
501;1563397200;180.0491;58.735;79.1492;17.8;;;;;;;;;Colston Avenue;51.455269382758324;-2.596648828557916
